group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
01517	30	1	30	1.000000
01522	30	1	30	1.000000
01527	30	1	30	1.000000
01541	30	1	30	1.000000
01550	30	1	30	1.000000
01558	30	1	30	1.000000
01569	30	1	30	1.000000
01572	30	1	30	1.000000
01576	30	1	30	1.000000
01580	30	1	30	1.000000
01585	30	1	30	1.000000
01598	30	1	30	1.000000
01599	30	1	30	1.000000
01603	30	1	30	1.000000
01607	30	1	30	1.000000
01613	30	1	30	1.000000
01626	30	1	30	1.000000
01628	30	1	30	1.000000
01633	30	1	30	1.000000
01653	30	1	30	1.000000
01658	30	1	30	1.000000
01660	30	1	30	1.000000
01684	30	1	30	1.000000
01688	30	1	30	1.000000
01702	30	1	30	1.000000
01708	30	1	30	1.000000
01712	30	1	30	1.000000
01723	30	1	30	1.000000
01731	30	1	30	1.000000
01733	30	1	30	1.000000
01752	30	1	30	1.000000
01754	30	1	30	1.000000
01755	30	1	30	1.000000
01778	30	1	30	1.000000
01787	30	1	30	1.000000
01813	30	1	30	1.000000
01836	30	1	30	1.000000
01843	30	1	30	1.000000
01870	30	1	30	1.000000
01874	30	1	30	1.000000
01877	30	1	30	1.000000
01887	30	1	30	1.000000
01894	29	1	29	1.000000
01898	30	1	30	1.000000
01905	30	1	30	1.000000
01913	5	1	5	1.000000
01914	30	1	30	1.000000
01922	30	1	30	1.000000
01925	30	1	30	1.000000
01933	30	1	30	1.000000
01936	30	1	30	1.000000
01952	30	1	30	1.000000
01955	30	1	30	1.000000
01965	30	1	30	1.000000
01966	30	1	30	1.000000
01967	30	1	30	1.000000
02015	30	1	30	1.000000
02025	30	1	30	1.000000
02045	30	1	30	1.000000
02058	30	1	30	1.000000
02064	30	1	30	1.000000
02097	30	1	30	1.000000
02104	30	1	30	1.000000
02106	30	1	30	1.000000
02111	30	1	30	1.000000
02112	30	1	30	1.000000
02115	30	1	30	1.000000
02116	30	1	30	1.000000
02118	30	1	30	1.000000
02127	30	1	30	1.000000
02132	30	1	30	1.000000
02137	30	1	30	1.000000
02146	30	1	30	1.000000
02183	30	1	30	1.000000
02189	30	1	30	1.000000
02193	30	1	30	1.000000
02211	30	1	30	1.000000
02214	30	1	30	1.000000
02225	30	1	30	1.000000
02242	30	1	30	1.000000
02255	30	1	30	1.000000
02260	30	1	30	1.000000
02266	30	1	30	1.000000
02295	30	1	30	1.000000
02316	30	1	30	1.000000
02317	30	1	30	1.000000
02329	30	1	30	1.000000
02333	30	1	30	1.000000
02337	30	1	30	1.000000
02343	30	1	30	1.000000
02344	30	1	30	1.000000
02346	30	1	30	1.000000
02356	30	1	30	1.000000
02357	30	1	30	1.000000
02374	30	1	30	1.000000
02381	30	1	30	1.000000
02398	30	1	30	1.000000
02415	30	1	30	1.000000
02447	30	1	30	1.000000
02450	30	1	30	1.000000
02454	30	1	30	1.000000
02463	30	1	30	1.000000
02464	30	1	30	1.000000
02471	30	1	30	1.000000
02472	30	1	30	1.000000
02480	30	1	30	1.000000
02485	30	1	30	1.000000
02504	30	1	30	1.000000
02506	30	1	30	1.000000
02511	30	1	30	1.000000
02516	30	1	30	1.000000
02541	30	1	30	1.000000
02542	30	1	30	1.000000
02554	30	1	30	1.000000
02555	30	1	30	1.000000
02558	30	1	30	1.000000
02585	30	1	30	1.000000
02590	11	1	11	1.000000
02591	30	1	30	1.000000
02613	27	1	27	1.000000
02615	30	1	30	1.000000
02631	30	1	30	1.000000
02634	30	1	30	1.000000
02643	30	1	30	1.000000
02664	30	1	30	1.000000
02669	30	1	30	1.000000
02677	30	1	30	1.000000
02682	30	1	30	1.000000
02705	30	1	30	1.000000
02707	30	1	30	1.000000
02709	30	1	30	1.000000
02715	30	1	30	1.000000
02719	30	1	30	1.000000
02721	30	1	30	1.000000
02736	30	1	30	1.000000
02739	30	1	30	1.000000
02744	30	1	30	1.000000
02749	30	1	30	1.000000
02753	30	1	30	1.000000
02770	30	1	30	1.000000
02789	30	1	30	1.000000
02795	30	1	30	1.000000
02796	30	1	30	1.000000
02802	30	1	30	1.000000
02814	30	1	30	1.000000
02818	26	1	26	1.000000
02821	30	1	30	1.000000
02822	30	1	30	1.000000
02835	30	1	30	1.000000
02844	30	1	30	1.000000
02845	30	1	30	1.000000
02855	30	1	30	1.000000
02867	30	1	30	1.000000
02872	30	1	30	1.000000
02896	30	1	30	1.000000
02930	30	1	30	1.000000
02945	30	1	30	1.000000
02950	26	1	26	1.000000
02951	30	1	30	1.000000
02955	30	1	30	1.000000
02959	30	1	30	1.000000
02963	30	1	30	1.000000
02980	30	1	30	1.000000
03021	30	1	30	1.000000
03022	30	1	30	1.000000
03028	30	1	30	1.000000
03030	30	1	30	1.000000
03046	30	1	30	1.000000
03052	30	1	30	1.000000
03057	30	1	30	1.000000
03063	30	1	30	1.000000
03064	30	1	30	1.000000
03070	30	1	30	1.000000
03073	30	1	30	1.000000
03124	30	1	30	1.000000
03125	30	1	30	1.000000
03148	30	1	30	1.000000
03174	30	1	30	1.000000
03178	30	1	30	1.000000
03180	30	1	30	1.000000
03222	30	1	30	1.000000
03223	30	1	30	1.000000
03232	30	1	30	1.000000
03233	30	1	30	1.000000
03242	30	1	30	1.000000
03249	30	1	30	1.000000
03251	30	1	30	1.000000
03268	30	1	30	1.000000
03274	30	1	30	1.000000
03281	30	1	30	1.000000
03285	30	1	30	1.000000
03293	30	1	30	1.000000
03312	30	1	30	1.000000
03322	30	1	30	1.000000
03328	30	1	30	1.000000
03344	30	1	30	1.000000
03346	5	1	5	1.000000
03363	30	1	30	1.000000
03413	30	1	30	1.000000
03415	30	1	30	1.000000
03426	30	1	30	1.000000
03439	30	1	30	1.000000
03445	30	1	30	1.000000
03455	30	1	30	1.000000
03473	30	1	30	1.000000
03477	30	1	30	1.000000
03479	30	1	30	1.000000
03480	30	1	30	1.000000
03481	30	1	30	1.000000
03482	30	1	30	1.000000
03484	30	1	30	1.000000
03490	30	1	30	1.000000
03492	30	1	30	1.000000
03508	30	1	30	1.000000
03512	30	1	30	1.000000
03528	30	1	30	1.000000
03556	30	1	30	1.000000
03557	30	1	30	1.000000
03568	30	1	30	1.000000
03581	30	1	30	1.000000
03583	30	1	30	1.000000
03591	30	1	30	1.000000
03598	30	1	30	1.000000
03600	30	1	30	1.000000
03603	30	1	30	1.000000
03617	30	1	30	1.000000
03619	30	1	30	1.000000
03627	30	1	30	1.000000
03631	30	1	30	1.000000
03640	30	1	30	1.000000
03674	30	1	30	1.000000
03711	30	1	30	1.000000
03728	30	1	30	1.000000
03733	30	1	30	1.000000
03741	30	1	30	1.000000
03750	30	1	30	1.000000
03756	30	1	30	1.000000
03776	30	1	30	1.000000
03780	30	1	30	1.000000
03782	30	1	30	1.000000
03785	30	1	30	1.000000
03813	30	1	30	1.000000
03821	30	1	30	1.000000
03838	30	1	30	1.000000
03840	30	1	30	1.000000
03841	30	1	30	1.000000
03844	30	1	30	1.000000
03863	30	1	30	1.000000
03870	30	1	30	1.000000
03871	30	1	30	1.000000
03881	30	1	30	1.000000
03892	30	1	30	1.000000
03902	22	1	22	1.000000
03927	30	1	30	1.000000
03938	30	1	30	1.000000
03957	30	1	30	1.000000
03969	30	1	30	1.000000
03975	30	1	30	1.000000
03983	30	1	30	1.000000
03985	30	1	30	1.000000
03993	30	1	30	1.000000
04002	30	1	30	1.000000
04033	30	1	30	1.000000
04035	30	1	30	1.000000
04039	30	1	30	1.000000
04062	30	1	30	1.000000
04070	30	1	30	1.000000
04072	30	1	30	1.000000
04073	30	1	30	1.000000
04075	30	1	30	1.000000
04083	30	1	30	1.000000
04100	30	1	30	1.000000
04102	30	1	30	1.000000
04116	30	1	30	1.000000
04128	30	1	30	1.000000
